order_id,passenger_price,recommended_price,price_increase_percent,is_done
7858560144,150.0,190,+26.7%,cancel
7858560875,150.0,210,+40.0%,cancel
7858560998,150.0,210,+40.0%,cancel
7858561666,200.0,290,+45.0%,cancel
7858562366,150.0,200,+33.3%,done
7858562366,150.0,200,+33.3%,done
7858562366,150.0,200,+33.3%,cancel
7858562745,170.0,220,+29.4%,cancel
7858563213,150.0,180,+20.0%,done
7858564187,150.0,205,+36.7%,cancel
7858564349,150.0,180,+20.0%,done
7858564349,150.0,180,+20.0%,cancel
7858564349,150.0,180,+20.0%,cancel
7858565656,150.0,200,+33.3%,cancel
7858567847,200.0,255,+27.5%,done
7858567847,200.0,255,+27.5%,done
7858568338,200.0,265,+32.5%,done
7858568338,200.0,265,+32.5%,cancel
7858569004,200.0,260,+30.0%,cancel
7858569762,150.0,200,+33.3%,cancel
7858570055,150.0,180,+20.0%,cancel
7858571265,200.0,240,+20.0%,done
7858571895,150.0,180,+20.0%,cancel
7858571984,200.0,260,+30.0%,done
7858572026,180.0,220,+22.2%,done
7858572549,200.0,240,+20.0%,done
7858573065,110.0,150,+36.4%,cancel
7858573687,250.0,320,+28.0%,done
7858575105,150.0,190,+26.7%,cancel
7858575282,150.0,180,+20.0%,cancel
7858577452,150.0,180,+20.0%,cancel
7858577743,150.0,180,+20.0%,cancel
7858578172,150.0,180,+20.0%,cancel
7858578297,150.0,180,+20.0%,cancel
7858578363,260.0,330,+26.9%,done
7858579547,250.0,320,+28.0%,done
7858579598,150.0,200,+33.3%,done
7858581706,200.0,270,+35.0%,done
7858582777,250.0,300,+20.0%,done
7858583412,200.0,250,+25.0%,done
7858584074,150.0,185,+23.3%,cancel
7858584414,200.0,240,+20.0%,done
7858588138,200.0,240,+20.0%,done
7858588482,250.0,315,+26.0%,done
7858588934,150.0,180,+20.0%,cancel
7858589890,200.0,240,+20.0%,cancel
7858592166,200.0,240,+20.0%,done
7858595569,150.0,185,+23.3%,cancel
7858596418,200.0,270,+35.0%,cancel
7858597298,150.0,185,+23.3%,cancel
7858598997,250.0,315,+26.0%,done
7858599553,150.0,185,+23.3%,cancel
7858600041,150.0,180,+20.0%,cancel
7858600059,150.0,180,+20.0%,cancel
7858600059,150.0,180,+20.0%,cancel
7858600853,200.0,270,+35.0%,done
7858601197,150.0,180,+20.0%,cancel
7858601197,150.0,180,+20.0%,done
7858601646,150.0,180,+20.0%,cancel
7858601646,150.0,180,+20.0%,cancel
7858603322,200.0,240,+20.0%,done
7858604462,170.0,210,+23.5%,done
7858605210,150.0,180,+20.0%,done
7858605210,150.0,180,+20.0%,cancel
7858606883,200.0,240,+20.0%,done
7858610508,150.0,200,+33.3%,cancel
7858611246,200.0,240,+20.0%,done
7858613017,150.0,180,+20.0%,cancel
7858613636,150.0,185,+23.3%,cancel
7858613636,150.0,185,+23.3%,done
7858613671,200.0,250,+25.0%,done
7858614914,150.0,180,+20.0%,cancel
7858614979,150.0,185,+23.3%,done
7858614979,150.0,185,+23.3%,cancel
7858615065,150.0,180,+20.0%,cancel
7858615065,150.0,180,+20.0%,cancel
7858615153,150.0,220,+46.7%,cancel
7858615419,150.0,180,+20.0%,cancel
7858616703,200.0,240,+20.0%,cancel
7858619036,200.0,250,+25.0%,done
7858619169,140.0,170,+21.4%,done
7858619893,200.0,250,+25.0%,cancel
7858620375,150.0,200,+33.3%,cancel
7858620429,200.0,250,+25.0%,done
7858620804,180.0,230,+27.8%,done
7858622349,250.0,300,+20.0%,done
7858622527,150.0,180,+20.0%,cancel
7858623010,200.0,250,+25.0%,cancel
7858625986,150.0,180,+20.0%,done
7858625986,150.0,180,+20.0%,cancel
7858626090,200.0,260,+30.0%,done
7858626623,180.0,240,+33.3%,done
7858626983,200.0,260,+30.0%,done
7858630535,150.0,190,+26.7%,cancel
7858630559,150.0,180,+20.0%,cancel
7858630559,150.0,180,+20.0%,cancel
7858630573,150.0,200,+33.3%,cancel
7858630700,220.0,290,+31.8%,cancel
7858631035,200.0,260,+30.0%,done
7858631054,150.0,200,+33.3%,cancel
7858632128,140.0,190,+35.7%,cancel
7858632451,200.0,270,+35.0%,cancel
7858633312,150.0,180,+20.0%,cancel
7858633953,200.0,260,+30.0%,done
7858634055,150.0,180,+20.0%,cancel
7858634055,150.0,180,+20.0%,cancel
7858634346,200.0,240,+20.0%,done
7858634346,200.0,240,+20.0%,done
7858634593,120.0,160,+33.3%,cancel
7858634593,120.0,160,+33.3%,cancel
7858634627,150.0,185,+23.3%,cancel
7858634878,150.0,200,+33.3%,cancel
7858635234,160.0,200,+25.0%,cancel
7858635663,160.0,200,+25.0%,cancel
7858636162,150.0,180,+20.0%,cancel
7858636370,150.0,200,+33.3%,cancel
7858636496,150.0,180,+20.0%,cancel
7858636674,130.0,180,+38.5%,cancel
7858638297,150.0,200,+33.3%,cancel
7858638297,150.0,200,+33.3%,cancel
7858639254,150.0,200,+33.3%,cancel
7858639254,150.0,200,+33.3%,cancel
7858639578,110.0,145,+31.8%,cancel
7858639578,110.0,145,+31.8%,cancel
7858639747,150.0,185,+23.3%,cancel
7858639934,200.0,245,+22.5%,done
7858639934,200.0,245,+22.5%,done
7858639993,150.0,180,+20.0%,cancel
7858641029,150.0,180,+20.0%,cancel
7858641029,150.0,180,+20.0%,cancel
7858641518,150.0,220,+46.7%,done
7858641829,150.0,190,+26.7%,cancel
7858642475,200.0,245,+22.5%,done
7858643501,150.0,190,+26.7%,done
7858643661,250.0,385,+54.0%,done
7858643703,150.0,190,+26.7%,cancel
7858644152,150.0,180,+20.0%,cancel
7858644430,150.0,180,+20.0%,cancel
7858645039,150.0,185,+23.3%,cancel
7858646033,150.0,200,+33.3%,cancel
7858647940,200.0,265,+32.5%,done
7858648143,150.0,200,+33.3%,cancel
7858648143,150.0,200,+33.3%,cancel
7858648909,150.0,205,+36.7%,cancel
7858650242,150.0,180,+20.0%,cancel
7858650715,200.0,245,+22.5%,done
7858651914,150.0,185,+23.3%,cancel
7858652446,150.0,185,+23.3%,cancel
7858652960,150.0,200,+33.3%,cancel
7858653032,100.0,140,+40.0%,cancel
7858653256,150.0,185,+23.3%,cancel
7858653256,150.0,185,+23.3%,cancel
7858653624,150.0,210,+40.0%,done
7858655156,150.0,185,+23.3%,cancel
7858657708,150.0,200,+33.3%,cancel
7858658959,150.0,190,+26.7%,cancel
7858659081,150.0,185,+23.3%,cancel
7858659817,150.0,190,+26.7%,cancel
7858659817,150.0,190,+26.7%,cancel
7858660207,150.0,190,+26.7%,done
7858663234,200.0,240,+20.0%,done
7858663704,150.0,190,+26.7%,cancel
7858665525,150.0,190,+26.7%,done
7858665683,200.0,260,+30.0%,done
7858667040,150.0,180,+20.0%,cancel
7858667040,150.0,180,+20.0%,cancel
7858667436,150.0,180,+20.0%,cancel
7858667539,200.0,245,+22.5%,cancel
7858667947,200.0,270,+35.0%,cancel
7858669271,250.0,330,+32.0%,cancel
7858671209,150.0,190,+26.7%,cancel
7858672511,150.0,200,+33.3%,cancel
7858672856,150.0,180,+20.0%,cancel
7858673820,150.0,180,+20.0%,cancel
7858674221,250.0,320,+28.0%,done
7858674728,150.0,180,+20.0%,cancel
7858675142,150.0,180,+20.0%,cancel
7858675428,150.0,185,+23.3%,cancel
7858675428,150.0,185,+23.3%,cancel
7858676072,150.0,185,+23.3%,cancel
7858676352,130.0,180,+38.5%,cancel
7858676902,350.0,450,+28.6%,done
7858677442,250.0,320,+28.0%,done
7858677627,150.0,180,+20.0%,cancel
7858677627,150.0,180,+20.0%,cancel
7858677637,250.0,325,+30.0%,done
7858677998,200.0,240,+20.0%,done
7858679393,100.0,140,+40.0%,cancel
7858679430,150.0,180,+20.0%,cancel
7858681669,180.0,250,+38.9%,done
7858683393,150.0,200,+33.3%,done
7858683516,250.0,320,+28.0%,done
7858683576,150.0,190,+26.7%,cancel
7858683813,250.0,330,+32.0%,done
7858683813,250.0,330,+32.0%,done
7858685122,200.0,260,+30.0%,cancel
7858685706,250.0,320,+28.0%,done
7858685808,220.0,280,+27.3%,cancel
7858687246,150.0,190,+26.7%,cancel
7858687845,150.0,230,+53.3%,cancel
7858689570,200.0,240,+20.0%,done
7858690883,200.0,270,+35.0%,cancel
7858691199,150.0,200,+33.3%,cancel
7858691199,150.0,200,+33.3%,done
7858691354,200.0,240,+20.0%,done
7858691701,150.0,200,+33.3%,done
7858691973,250.0,315,+26.0%,done
7858693396,150.0,190,+26.7%,cancel
7858694375,200.0,260,+30.0%,done
7858694745,150.0,210,+40.0%,cancel
7858694990,150.0,180,+20.0%,cancel
7858695808,150.0,180,+20.0%,cancel
7858696376,150.0,200,+33.3%,cancel
7858697262,150.0,190,+26.7%,cancel
7858697673,250.0,330,+32.0%,done
7858699134,180.0,250,+38.9%,done
7858700849,200.0,240,+20.0%,done
7858702177,250.0,325,+30.0%,done
7858702718,250.0,340,+36.0%,done
7858703606,170.0,235,+38.2%,done
7858704180,300.0,390,+30.0%,done
7858705575,190.0,250,+31.6%,done
7858705586,200.0,270,+35.0%,done
7858705586,200.0,270,+35.0%,done
7858705748,200.0,290,+45.0%,cancel
7858708089,180.0,250,+38.9%,done
7858710715,400.0,480,+20.0%,done
7858711736,200.0,240,+20.0%,done
7858713320,150.0,190,+26.7%,done
7858714643,150.0,210,+40.0%,cancel
7858714643,150.0,210,+40.0%,cancel
7858716694,150.0,190,+26.7%,cancel
7858717163,150.0,210,+40.0%,cancel
7858718047,100.0,140,+40.0%,cancel
7858718047,100.0,140,+40.0%,cancel
7858718361,150.0,210,+40.0%,cancel
7858719900,150.0,210,+40.0%,cancel
7858721301,180.0,240,+33.3%,done
7858722371,150.0,210,+40.0%,cancel
7858723231,150.0,210,+40.0%,cancel
7858725142,150.0,210,+40.0%,cancel
7858726690,180.0,240,+33.3%,done
7858726690,180.0,240,+33.3%,done
7858727228,150.0,240,+60.0%,cancel
7858727235,150.0,210,+40.0%,cancel
7858727985,150.0,210,+40.0%,cancel
7858728482,150.0,210,+40.0%,cancel
7858729453,200.0,290,+45.0%,done
7858730109,150.0,210,+40.0%,cancel
7858731385,150.0,210,+40.0%,cancel
7858732566,200.0,265,+32.5%,cancel
7858732878,150.0,210,+40.0%,cancel
7858733363,150.0,270,+80.0%,cancel
7858734426,300.0,400,+33.3%,done
7858734453,200.0,265,+32.5%,done
7858734572,150.0,210,+40.0%,cancel
7858734595,150.0,240,+60.0%,cancel
7858735028,500.0,720,+44.0%,cancel
7858735354,250.0,370,+48.0%,done
7858735782,200.0,265,+32.5%,done
7858736663,150.0,210,+40.0%,cancel
7858736843,300.0,540,+80.0%,cancel
7858737410,150.0,210,+40.0%,cancel
7858738557,300.0,520,+73.3%,done
7858739392,170.0,240,+41.2%,cancel
7858739584,150.0,210,+40.0%,cancel
7858739778,150.0,240,+60.0%,cancel
7858739913,100.0,140,+40.0%,cancel
7858740319,150.0,240,+60.0%,cancel
7858740319,150.0,240,+60.0%,done
7858740438,150.0,240,+60.0%,cancel
7858740649,150.0,210,+40.0%,cancel
7858740841,150.0,210,+40.0%,cancel
7858741098,150.0,210,+40.0%,cancel
7858741864,200.0,265,+32.5%,done
7858742126,150.0,210,+40.0%,cancel
7858742522,230.0,320,+39.1%,done
7858743136,280.0,390,+39.3%,done
7858743136,280.0,390,+39.3%,done
7858743988,150.0,240,+60.0%,cancel
7858745415,150.0,210,+40.0%,cancel
7858745967,150.0,210,+40.0%,cancel
7858746375,150.0,210,+40.0%,cancel
7858747086,150.0,240,+60.0%,cancel
7858747188,150.0,210,+40.0%,done
7858747710,150.0,210,+40.0%,cancel
7858748343,150.0,210,+40.0%,cancel
7858748973,150.0,210,+40.0%,cancel
7858749001,200.0,280,+40.0%,done
7858749717,150.0,210,+40.0%,cancel
7858750149,200.0,280,+40.0%,done
7858752505,200.0,280,+40.0%,done
7858753020,150.0,210,+40.0%,cancel
7858753254,150.0,210,+40.0%,cancel
7858753334,300.0,400,+33.3%,cancel
7858753425,150.0,210,+40.0%,cancel
7858754946,150.0,210,+40.0%,cancel
7858755167,300.0,430,+43.3%,cancel
7858755302,150.0,210,+40.0%,cancel
7858756055,350.0,460,+31.4%,done
7858756055,350.0,460,+31.4%,cancel
7858756072,150.0,210,+40.0%,cancel
7858756072,150.0,210,+40.0%,done
7858756663,150.0,210,+40.0%,cancel
7858757101,150.0,210,+40.0%,cancel
7858757524,150.0,210,+40.0%,cancel
7858758059,150.0,210,+40.0%,cancel
7858758393,150.0,210,+40.0%,cancel
7858758683,150.0,240,+60.0%,cancel
7858759532,200.0,265,+32.5%,done
7858760034,250.0,330,+32.0%,done
7858760592,150.0,210,+40.0%,cancel
7858760592,150.0,210,+40.0%,cancel
7858760648,300.0,400,+33.3%,done
7858761730,200.0,305,+52.5%,done
7858762250,150.0,210,+40.0%,cancel
7858762471,150.0,210,+40.0%,cancel
7858762501,250.0,330,+32.0%,cancel
7858763497,300.0,500,+66.7%,cancel
7858763497,300.0,500,+66.7%,done
7858763744,150.0,210,+40.0%,cancel
7858763768,150.0,210,+40.0%,cancel
7858764090,200.0,290,+45.0%,done
7858764319,150.0,200,+33.3%,cancel
7858764686,400.0,500,+25.0%,done
7858765033,300.0,405,+35.0%,done
7858765383,150.0,200,+33.3%,cancel
7858765900,200.0,290,+45.0%,cancel
7858766010,300.0,400,+33.3%,done
7858766573,250.0,350,+40.0%,done
7858766699,150.0,210,+40.0%,cancel
7858766729,200.0,280,+40.0%,cancel
7858766929,200.0,280,+40.0%,done
7858768171,150.0,200,+33.3%,cancel
7858770463,200.0,280,+40.0%,done
7858772838,250.0,370,+48.0%,cancel
7858772846,300.0,430,+43.3%,done
7858773408,400.0,540,+35.0%,done
7858773922,150.0,200,+33.3%,cancel
7858774090,150.0,210,+40.0%,cancel
7858774921,180.0,260,+44.4%,done
7858774976,250.0,330,+32.0%,cancel
7858775653,150.0,210,+40.0%,cancel
7858778235,150.0,205,+36.7%,cancel
7858778376,300.0,400,+33.3%,done
7858780133,150.0,205,+36.7%,cancel
7858780934,150.0,210,+40.0%,cancel
7858781515,180.0,300,+66.7%,cancel
7858784705,150.0,210,+40.0%,cancel
7858784705,150.0,210,+40.0%,cancel
7858785426,200.0,290,+45.0%,done
7858785963,450.0,605,+34.4%,done
7858786196,150.0,210,+40.0%,cancel
7858787553,300.0,400,+33.3%,done
7858787553,300.0,400,+33.3%,done
7858787586,450.0,605,+34.4%,done
7858787883,100.0,140,+40.0%,cancel
7858788799,200.0,280,+40.0%,cancel
7858788799,200.0,280,+40.0%,cancel
7858789160,200.0,250,+25.0%,done
7858789160,200.0,250,+25.0%,cancel
7858789180,180.0,240,+33.3%,cancel
7858789180,180.0,240,+33.3%,cancel
7858789891,200.0,250,+25.0%,done
7858789912,140.0,200,+42.9%,cancel
7858789912,140.0,200,+42.9%,cancel
7858790538,180.0,240,+33.3%,cancel
7858791089,200.0,280,+40.0%,cancel
7858791089,200.0,280,+40.0%,cancel
7858791792,200.0,250,+25.0%,cancel
7858791792,200.0,250,+25.0%,cancel
7858791985,150.0,210,+40.0%,cancel
7858792616,200.0,285,+42.5%,cancel
7858792616,200.0,285,+42.5%,cancel
7858792917,200.0,250,+25.0%,done
7858793674,150.0,210,+40.0%,cancel
7858793674,150.0,210,+40.0%,cancel
7858794189,200.0,250,+25.0%,done
7858796872,350.0,470,+34.3%,done
7858797019,150.0,210,+40.0%,cancel
7858799315,250.0,360,+44.0%,done
7858801394,150.0,210,+40.0%,cancel
7858801394,150.0,210,+40.0%,cancel
7858801652,400.0,580,+45.0%,done
7858803797,250.0,340,+36.0%,done
7858806316,300.0,450,+50.0%,done
7858808392,250.0,365,+46.0%,cancel
7858811636,250.0,360,+44.0%,cancel
7858880395,200.0,305,+52.5%,done
7858897317,200.0,280,+40.0%,done
7858900239,160.0,220,+37.5%,cancel
7858902849,150.0,210,+40.0%,cancel
7858907069,250.0,360,+44.0%,done
7858908603,200.0,270,+35.0%,done
7858910360,250.0,360,+44.0%,done
7858910732,200.0,270,+35.0%,done
7858911323,150.0,210,+40.0%,done
7858912655,150.0,210,+40.0%,cancel
7858914458,150.0,210,+40.0%,cancel
7858917840,150.0,210,+40.0%,cancel
7858918271,250.0,360,+44.0%,done
7858920551,150.0,210,+40.0%,done
7858920551,150.0,210,+40.0%,cancel
7858921136,150.0,210,+40.0%,cancel
7858921452,150.0,210,+40.0%,cancel
7858922678,150.0,210,+40.0%,cancel
7858922678,150.0,210,+40.0%,cancel
7858922803,200.0,270,+35.0%,done
7858923718,200.0,270,+35.0%,done
7858924730,200.0,280,+40.0%,done
7858925525,200.0,250,+25.0%,done
7858925589,150.0,210,+40.0%,done
7858925985,300.0,400,+33.3%,done
7858927325,150.0,230,+53.3%,cancel
7858927405,150.0,210,+40.0%,cancel
7858927733,180.0,230,+27.8%,done
7858929283,150.0,210,+40.0%,done
7858931351,180.0,220,+22.2%,done
7858934079,150.0,220,+46.7%,cancel
7858934899,150.0,190,+26.7%,cancel
7858935320,150.0,200,+33.3%,done
7858935320,150.0,200,+33.3%,cancel
7858935558,150.0,200,+33.3%,cancel
7858936409,150.0,210,+40.0%,done
7858936798,250.0,330,+32.0%,cancel
7858938033,150.0,210,+40.0%,cancel
7858939015,150.0,210,+40.0%,done
7858939516,200.0,260,+30.0%,done
7858939947,200.0,250,+25.0%,done
7858940180,150.0,210,+40.0%,cancel
7858940999,180.0,290,+61.1%,done
7858942045,200.0,280,+40.0%,cancel
7858942814,200.0,290,+45.0%,cancel
7858943115,150.0,200,+33.3%,cancel
7858943193,250.0,360,+44.0%,done
7858943416,200.0,290,+45.0%,cancel
7858943792,150.0,210,+40.0%,cancel
7858943792,150.0,210,+40.0%,cancel
7858944113,120.0,190,+58.3%,cancel
7858944605,150.0,190,+26.7%,done
7858945025,150.0,190,+26.7%,cancel
7858945256,150.0,210,+40.0%,cancel
7858945256,150.0,210,+40.0%,cancel
7858945276,150.0,195,+30.0%,cancel
7858946363,150.0,195,+30.0%,cancel
7858947162,150.0,210,+40.0%,done
7858947162,150.0,210,+40.0%,cancel
7858947237,150.0,195,+30.0%,cancel
7858947496,150.0,190,+26.7%,done
7858948025,250.0,310,+24.0%,done
7858948029,150.0,195,+30.0%,cancel
7858948629,200.0,260,+30.0%,cancel
7858949143,200.0,295,+47.5%,cancel
7858949320,150.0,220,+46.7%,cancel
7858951026,150.0,210,+40.0%,cancel
7858952767,250.0,325,+30.0%,done
7858952767,250.0,325,+30.0%,done
7858954096,150.0,260,+73.3%,cancel
7858954157,200.0,270,+35.0%,done
7858954157,200.0,270,+35.0%,done
7858954740,250.0,335,+34.0%,done
7858956136,250.0,360,+44.0%,cancel
7858956186,250.0,330,+32.0%,done
7858956563,250.0,360,+44.0%,done
7858956805,150.0,210,+40.0%,done
7858957288,250.0,330,+32.0%,cancel
7858958060,150.0,190,+26.7%,done
7858958846,150.0,210,+40.0%,cancel
7858959094,250.0,330,+32.0%,done
7858959149,250.0,310,+24.0%,done
7858959875,200.0,270,+35.0%,cancel
7858960510,250.0,310,+24.0%,done
7858960909,150.0,210,+40.0%,cancel
7858961289,150.0,200,+33.3%,cancel
7858961363,200.0,250,+25.0%,done
7858961665,200.0,290,+45.0%,cancel
7858961840,150.0,190,+26.7%,done
7858962171,200.0,260,+30.0%,done
7858962460,170.0,220,+29.4%,done
7858962543,150.0,190,+26.7%,cancel
7858962749,150.0,210,+40.0%,done
7858963015,150.0,190,+26.7%,done
7858963814,150.0,210,+40.0%,done
7858963987,150.0,190,+26.7%,done
7858964586,200.0,250,+25.0%,cancel
7858964824,200.0,250,+25.0%,cancel
7858964882,200.0,290,+45.0%,cancel
7858965035,150.0,190,+26.7%,cancel
7858965311,150.0,190,+26.7%,cancel
7858965311,150.0,190,+26.7%,done
7858965381,150.0,210,+40.0%,cancel
7858965518,150.0,190,+26.7%,cancel
7858965543,150.0,190,+26.7%,cancel
7858966876,150.0,200,+33.3%,cancel
7858967055,200.0,250,+25.0%,done
7858968407,150.0,200,+33.3%,cancel
7858968407,150.0,200,+33.3%,cancel
7858971059,150.0,210,+40.0%,cancel
7858971059,150.0,210,+40.0%,done
7858972076,200.0,300,+50.0%,cancel
7858972076,200.0,300,+50.0%,done
7858973721,160.0,200,+25.0%,done
7858975802,200.0,320,+60.0%,cancel
7858975802,200.0,320,+60.0%,cancel
7858976269,200.0,300,+50.0%,cancel
7858976890,150.0,190,+26.7%,cancel
7858976890,150.0,190,+26.7%,done
7858976890,150.0,190,+26.7%,done
7858977611,150.0,190,+26.7%,done
7858977622,100.0,140,+40.0%,cancel
7858978487,150.0,190,+26.7%,done
7858980315,200.0,250,+25.0%,done
7858983837,150.0,190,+26.7%,done
7858984043,170.0,210,+23.5%,done
7858984872,150.0,190,+26.7%,cancel
7858986357,150.0,200,+33.3%,cancel
7858987759,150.0,190,+26.7%,cancel
7858987935,200.0,250,+25.0%,done
7858987961,200.0,250,+25.0%,done
7858988396,150.0,190,+26.7%,cancel
7858990142,150.0,190,+26.7%,cancel
7858990691,100.0,140,+40.0%,cancel
7858990691,100.0,140,+40.0%,cancel
7858990873,200.0,250,+25.0%,done
7858991221,150.0,230,+53.3%,cancel
7858992091,150.0,210,+40.0%,done
7858992729,150.0,210,+40.0%,cancel
7858993389,200.0,280,+40.0%,cancel
7858993389,200.0,280,+40.0%,done
7858993587,200.0,290,+45.0%,cancel
7858994445,150.0,190,+26.7%,cancel
7858994891,200.0,280,+40.0%,cancel
7858995984,150.0,190,+26.7%,cancel
7858995984,150.0,190,+26.7%,cancel
7858996100,150.0,220,+46.7%,cancel
7859000204,500.0,620,+24.0%,cancel
7859002006,150.0,210,+40.0%,cancel
7859002307,140.0,180,+28.6%,done
7859002674,140.0,180,+28.6%,done
7859004782,200.0,260,+30.0%,done
7859005968,200.0,250,+25.0%,cancel
7859007164,150.0,210,+40.0%,cancel
7859007164,150.0,210,+40.0%,cancel
7859008515,150.0,190,+26.7%,done
7859009990,200.0,260,+30.0%,cancel
7859010165,130.0,175,+34.6%,done
7859010191,150.0,210,+40.0%,cancel
7859010636,150.0,190,+26.7%,cancel
7859011468,150.0,190,+26.7%,cancel
7859014090,150.0,190,+26.7%,done
7859014619,200.0,250,+25.0%,cancel
7859015092,150.0,190,+26.7%,done
7859015727,150.0,200,+33.3%,done
7859016505,150.0,190,+26.7%,cancel
7859016630,150.0,190,+26.7%,cancel
7859018159,150.0,190,+26.7%,cancel
7859025458,150.0,190,+26.7%,done
7859029740,180.0,220,+22.2%,cancel
7859032894,200.0,250,+25.0%,cancel
7859032894,200.0,250,+25.0%,done
7859042007,150.0,210,+40.0%,cancel
7859044603,150.0,190,+26.7%,cancel
7859045093,150.0,190,+26.7%,cancel
7859048723,150.0,180,+20.0%,cancel
7859048853,170.0,200,+17.6%,done
7859049035,200.0,240,+20.0%,done
7859049328,350.0,420,+20.0%,cancel
7859049482,150.0,180,+20.0%,cancel
7859049582,300.0,360,+20.0%,cancel
7859049854,350.0,420,+20.0%,cancel
7859049972,190.0,230,+21.1%,done
7859050893,800.0,890,+11.2%,done
7859051147,150.0,180,+20.0%,cancel
7859051369,150.0,180,+20.0%,cancel
7859051369,150.0,180,+20.0%,cancel
7859051369,150.0,180,+20.0%,cancel
7859052287,170.0,200,+17.6%,done
7859052287,170.0,200,+17.6%,done
7859053293,200.0,240,+20.0%,done
7859057895,150.0,180,+20.0%,cancel
7859058636,250.0,315,+26.0%,cancel
7859061188,150.0,200,+33.3%,cancel
7859062062,200.0,240,+20.0%,done
7859062510,200.0,240,+20.0%,done
7859064810,180.0,220,+22.2%,done
7859068168,150.0,180,+20.0%,cancel
7859068960,150.0,210,+40.0%,cancel
7859073712,150.0,180,+20.0%,cancel
